video_id,url,language,thumbnail_found,mean_saturation,mean_luminance,saturation_std,luminance_std,mean_hue,red_ratio,blue_ratio,yellow_ratio,text_overlay,n_text_chars,text_cell_ratio,contrast_score,h_line_score,text_overlay_proxy
8pkqcDfmN_w,https://www.youtube.com/watch?v=8pkqcDfmN_w,russian,1,203.18997178819444,201.5838747829861,73.0398717908456,63.4900182730791,74.39616861979167,0.2637684461805555,0.0273177083333333,0.0891981336805555,,,0.125,0.6159,0.4236,0.0
D8D4zjQmDr0,https://www.youtube.com/watch?v=D8D4zjQmDr0,russian,1,135.72826388888888,189.2747265625,41.947576701997285,47.37065962109231,23.282642144097224,0.8680946180555555,0.0,0.0580305989583333,,,0.2292,0.5637,0.2072,0.0
ig41fVaR-Yo,https://www.youtube.com/watch?v=ig41fVaR-Yo,russian,1,175.44088216145835,178.36777669270833,83.2208102884357,62.10871804915002,75.888115234375,0.3613172743055555,0.1114800347222222,0.0529372829861111,,,0.3958,0.5643,1.0006,1.0
n_qw49rmcdQ,https://www.youtube.com/watch?v=n_qw49rmcdQ,russian,1,81.10709526909723,155.011875,76.44669468072864,96.56793076264766,45.78791232638889,0.2686089409722222,0.1879600694444444,0.10015625,,,0.4583,0.7603,0.1887,1.0
pmVybREknk0,https://www.youtube.com/watch?v=pmVybREknk0,kyrgyz,1,89.87726453993055,52.18983615451389,76.56467505430798,49.91761416344832,60.01483072916667,0.067939453125,0.2137348090277777,0.0901041666666666,,,0.0417,0.3389,0.1071,0.0
QS5RAosKqw0,https://www.youtube.com/watch?v=QS5RAosKqw0,russian,1,107.97047743055556,179.41703233506945,74.28512127899673,77.70965595978026,95.03895073784722,0.2988259548611111,0.0021050347222222,0.1239702690972222,,,0.4583,0.7061,0.8744,1.0
A2NRkw5EJpw,https://www.youtube.com/watch?v=A2NRkw5EJpw,russian,1,131.8424869791667,185.1367469618056,89.35446648097485,78.51010835599783,78.02995225694444,0.1555327690972222,0.0881477864583333,0.0080935329861111,,,0.4792,0.6578,0.7818,1.0
QQIRIULB5xU,https://www.youtube.com/watch?v=QQIRIULB5xU,russian,1,116.66805121527776,150.94267035590278,78.5490053137885,68.50436323406932,55.304912109375,0.43904296875,0.059462890625,0.0510199652777777,,,0.1458,0.5917,0.5145,0.0
jWcpgdBwbII,https://www.youtube.com/watch?v=jWcpgdBwbII,russian,1,181.03811089409723,97.02303168402776,70.89108347749789,71.79819745585252,58.24425021701389,0.3378407118055556,0.0012912326388888,0.0050423177083333,,,0.2917,0.4941,0.2928,0.0
uhASzwo460A,https://www.youtube.com/watch?v=uhASzwo460A,russian,1,59.19246636284722,180.43189561631945,56.47841234562858,83.37289360098141,20.744171006944445,0.3313498263888889,0.0400043402777777,0.0150759548611111,,,0.1458,0.7747,0.0804,0.0
vCW9lnJLzmI,https://www.youtube.com/watch?v=vCW9lnJLzmI,russian,1,84.96112196180556,209.40482313368057,67.9324123730678,42.5768105628043,76.74907877604167,0.3227853732638889,0.1048296440972222,0.01212890625,,,0.1042,0.6782,0.1672,0.0
11SLzQCwuTA,https://www.youtube.com/watch?v=11SLzQCwuTA,russian,1,131.6575347222222,118.36930555555556,81.83506941152473,81.28023171171658,25.306608796296292,0.1903298611111111,0.0118518518518518,0.4210069444444444,,,0.1667,0.5182,0.1325,0.0
TYmGpTU0r3M,https://www.youtube.com/watch?v=TYmGpTU0r3M,russian,1,99.40931857638888,225.6939453125,86.43766649058583,46.43987612405041,91.14865125868056,0.1381629774305555,0.018095703125,0.042080078125,,,0.5208,0.7336,0.4045,1.0
r-tbRcBYrn8,https://www.youtube.com/watch?v=r-tbRcBYrn8,russian,1,105.37501953125,96.83339409722224,78.10463487692284,88.0413403790347,48.064800347222224,0.6242003038194445,0.1096603732638888,0.0028830295138888,,,0.0417,0.4278,0.1169,0.0
u7eZ7daoIOQ,https://www.youtube.com/watch?v=u7eZ7daoIOQ,russian,0,,,,,,,,,,,,,,
fy5DYZEj25U,https://www.youtube.com/watch?v=fy5DYZEj25U,kyrgyz,1,200.56189344618056,118.73490017361112,44.3259732046362,84.10418759205483,14.572328559027778,0.5343424479166666,0.0,0.00021484375,,,0.0,0.562,0.2708,0.0
vpN7Xvi07uo,https://www.youtube.com/watch?v=vpN7Xvi07uo,russian,1,90.16871527777778,134.90478587962963,85.55739779564624,91.19267429542197,78.84924189814815,0.3817939814814814,0.0250868055555555,0.048125,,,0.3958,0.6275,0.8507,1.0
rmSX2tJ6Fm4,https://www.youtube.com/watch?v=rmSX2tJ6Fm4,other,1,91.32376844618057,54.519345703125,38.540951251133066,48.88389421910881,66.28676323784723,0.1420703125,0.0022786458333333,0.0370008680555555,,,0.125,0.3076,0.015,0.0
_6GTRWNMsTk,https://www.youtube.com/watch?v=_6GTRWNMsTk,english,1,146.7362749565972,227.75936740451388,80.8070637007468,41.90011983178009,78.32607964409722,0.1531163194444444,0.0152582465277777,0.0594672309027777,,,0.2083,0.6531,0.8218,0.0
hzezW5-Fr1Y,https://www.youtube.com/watch?v=hzezW5-Fr1Y,english,1,125.29653645833334,186.6027593315972,92.00622495159855,75.11022126819539,73.04345703125,0.1791525607638888,0.2022178819444444,0.0380164930555555,,,0.0208,0.6462,0.6348,0.0
M466oDOtbTw,https://www.youtube.com/watch?v=M466oDOtbTw,other,1,123.02603732638887,118.6199685329861,72.0729503993176,99.89895636150096,52.66393988715278,0.5302517361111111,0.0059678819444444,0.1252604166666666,,,0.3333,0.6894,1.0845,1.0
bCn76Hk_W0A,https://www.youtube.com/watch?v=bCn76Hk_W0A,russian,1,104.6820822482639,90.14202690972222,67.37842412098318,75.3315773570879,104.527841796875,0.0198155381944444,0.6659646267361111,0.0243478732638888,,,0.0625,0.5379,0.2517,0.0
VgoiSXcZT6Q,https://www.youtube.com/watch?v=VgoiSXcZT6Q,other,0,,,,,,,,,,,,,,
dd7TkXg4EWM,https://www.youtube.com/watch?v=dd7TkXg4EWM,other,1,108.67078125,165.09375578703705,90.76786134535226,102.198242414811,51.86086805555556,0.3072106481481481,0.0369039351851851,0.0200173611111111,,,0.4792,0.6831,0.5816,1.0
ikY0tX6zAB4,https://www.youtube.com/watch?v=ikY0tX6zAB4,russian,1,127.52301432291668,205.2689431423611,86.01092531102256,57.33020802379367,74.80092664930555,0.1807486979166666,0.1072699652777777,0.0359982638888888,,,0.3333,0.6674,0.2703,1.0
7xLI2Jqm_rI,https://www.youtube.com/watch?v=7xLI2Jqm_rI,russian,1,146.39773871527777,231.73569661458333,90.88379979750582,50.7680747700351,52.29251736111111,0.2080815972222222,0.0025813802083333,0.3023784722222222,,,0.0208,0.7619,0.3027,0.0
p1TCSl80l-o,https://www.youtube.com/watch?v=p1TCSl80l-o,russian,1,115.602177734375,197.07789171006945,88.77650141191512,70.50319778522294,80.40935438368055,0.2585763888888889,0.0582356770833333,0.0433138020833333,,,0.3958,0.7234,0.4404,1.0
-0E3ldm_v78,https://www.youtube.com/watch?v=-0E3ldm_v78,other,1,47.48129231770833,160.96422526041667,48.15496858943023,58.424184687958885,46.60570855034722,0.1632562934027777,0.0232584635416666,0.0476746961805555,,,0.1667,0.6299,0.0816,0.0
5MUpkNtHHpw,https://www.youtube.com/watch?v=5MUpkNtHHpw,other,1,102.81327546296296,108.34004050925924,58.21925149860979,64.2985460494437,48.76394097222222,0.1449594907407407,0.25609375,0.0627199074074074,,,0.2292,0.463,0.6684,0.0
BF0nmalV9b4,https://www.youtube.com/watch?v=BF0nmalV9b4,russian,1,89.59299913194444,194.788486328125,67.53371304147582,65.55031686623249,101.26193250868056,0.3095247395833333,0.18986328125,0.0025651041666666,,,0.2083,0.6844,0.1221,0.0
lfffSbh5FOs,https://www.youtube.com/watch?v=lfffSbh5FOs,other,1,152.18312174479166,103.7249435763889,84.39488834827146,91.60569840015684,101.91662760416666,0.7110557725694444,0.0032454427083333,0.0458528645833333,,,0.2292,0.6637,0.7824,0.0
tcUn7xZXSrc,https://www.youtube.com/watch?v=tcUn7xZXSrc,russian,1,96.35772243923611,137.6924685329861,75.14455653819108,75.9071356196627,63.83555447048611,0.2091395399305555,0.2625444878472222,0.02728515625,,,0.375,0.6612,1.0249,1.0
gMS4Ao1xXrM,https://www.youtube.com/watch?v=gMS4Ao1xXrM,russian,1,160.6863433159722,163.13507269965277,91.61007513612446,84.05873102316727,97.03354817708332,0.193291015625,0.2125575086805555,0.0018337673611111,,,0.1875,0.633,0.5654,0.0
ryuaAfwl4kI,https://www.youtube.com/watch?v=ryuaAfwl4kI,english,1,24.399733072916668,106.52526801215278,48.30586176830664,94.87664307874802,21.875158420138888,0.0900694444444444,0.0171538628472222,0.0030588107638888,,,0.0833,0.7282,0.4358,0.0
Mq-mMyr-SEI,https://www.youtube.com/watch?v=Mq-mMyr-SEI,russian,1,77.34979709201389,132.7222092013889,60.98235717102974,81.21796517393445,70.11622721354166,0.4081022135416666,0.1607345920138889,0.0117686631944444,,,0.125,0.6299,1.2679,0.0
ehPbCP4g8Mc,https://www.youtube.com/watch?v=ehPbCP4g8Mc,russian,1,41.93508680555556,138.03994791666668,57.9902908774021,93.20292685480882,56.151944444444446,0.0926041666666666,0.0649247685185185,0.0018229166666666,,,0.1458,0.6919,0.4971,0.0
PSsMOJCT6PE,https://www.youtube.com/watch?v=PSsMOJCT6PE,russian,1,132.80542317708333,113.48897569444443,61.09092109547875,89.19300342404382,45.91113389756944,0.1319965277777778,0.0140842013888888,0.3348057725694444,,,0.0208,0.6602,0.2025,0.0
exM1ihkGGvo,https://www.youtube.com/watch?v=exM1ihkGGvo,russian,1,130.41501193576389,110.96824761284722,93.9708609841099,83.21639906392319,86.57958441840277,0.2599891493055555,0.3546549479166667,0.0016091579861111,,,0.2292,0.5837,0.2841,0.0
No8nr3wzGkc,https://www.youtube.com/watch?v=No8nr3wzGkc,english,0,,,,,,,,,,,,,,
6IeUEsxCvlQ,https://www.youtube.com/watch?v=6IeUEsxCvlQ,english,1,134.61954969618054,181.71633138020837,73.42400350545759,61.44304807975562,89.62142252604167,0.2026009114583333,0.24568359375,0.0213259548611111,,,0.1042,0.5915,1.0422,0.0
WCNT1NpPBuk,https://www.youtube.com/watch?v=WCNT1NpPBuk,russian,1,85.81158094618056,103.92291666666668,62.03936420653248,47.21451013669331,49.081766493055554,0.5554405381944445,0.0103559027777777,0.0039984809027777,,,0.0417,0.4316,0.2367,0.0
J0VLOPUIsi4,https://www.youtube.com/watch?v=J0VLOPUIsi4,english,1,115.42280707465278,201.11688585069444,87.21979782116031,52.97306264013518,48.82965603298611,0.321904296875,0.0273849826388888,0.0829633246527777,,,0.25,0.6664,1.2245,0.0
tJvineXIQGE,https://www.youtube.com/watch?v=tJvineXIQGE,russian,1,89.89717990451389,84.65572482638889,31.938519258825497,60.05606852015782,75.75054144965277,0.8220052083333333,0.0490885416666666,0.0003363715277777,,,0.0208,0.4292,0.0,0.0
ifnVLRRw5BA,https://www.youtube.com/watch?v=ifnVLRRw5BA,russian,0,,,,,,,,,,,,,,
J_tU9YQys7Q,https://www.youtube.com/watch?v=J_tU9YQys7Q,russian,1,91.79589699074074,130.77295138888888,66.46801559959984,76.1443610199199,26.544508101851854,0.4427372685185185,0.0544618055555555,0.0930497685185185,,,0.1042,0.5429,0.3125,0.0
7qzDNj32pCs,https://www.youtube.com/watch?v=7qzDNj32pCs,kyrgyz,1,32.194317491319445,163.32414605034722,47.34363746824614,94.57308959234211,33.97530164930556,0.0717643229166666,0.00037109375,0.0064767795138888,,,0.2917,0.8416,0.3495,0.0
Jp5k2Fjye_w,https://www.youtube.com/watch?v=Jp5k2Fjye_w,kyrgyz,1,60.63321723090278,90.47223415798612,49.56923911773367,65.5937966450448,91.53224934895832,0.0809917534722222,0.1978786892361111,0.0029513888888888,,,0.0,0.5065,0.0,0.0
OWLzYwxiDBU,https://www.youtube.com/watch?v=OWLzYwxiDBU,kyrgyz,1,117.49269965277776,156.64321180555555,85.40020516480648,66.27620502053425,80.09107313368055,0.068076171875,0.3504296875,0.1228103298611111,,,0.375,0.6131,0.5625,1.0
DsOYzehYkiE,https://www.youtube.com/watch?v=DsOYzehYkiE,other,1,97.26214626736112,133.19486002604165,64.87106641021937,74.67820246240821,55.12699110243056,0.0212738715277777,0.0133940972222222,0.2650987413194444,,,0.4583,0.608,0.2975,1.0
zJzslOW-ncg,https://www.youtube.com/watch?v=zJzslOW-ncg,english,1,152.3970366753472,184.1861328125,72.90671530090331,53.69608290573774,89.88222005208333,0.4191764322916667,0.0054893663194444,0.0562890625,,,0.0833,0.6029,0.1088,0.0
eqwnigJlnC4,https://www.youtube.com/watch?v=eqwnigJlnC4,russian,1,17.442571614583333,163.62993815104167,21.699577482477583,36.09158272378005,46.18438585069445,0.0468598090277777,0.0001779513888888,0.0008973524305555,,,0.2708,0.5936,0.0885,0.0
bVvCugVS5O8,https://www.youtube.com/watch?v=bVvCugVS5O8,kyrgyz,1,49.971896701388886,48.33427408854167,41.72807792259702,44.86460708565327,58.5737109375,0.2910970052083333,0.0169401041666666,0.00154296875,,,0.0625,0.3156,0.4149,0.0
54Yw0hfRkVg,https://www.youtube.com/watch?v=54Yw0hfRkVg,other,1,120.18478624131944,203.5716124131945,90.60062391330858,64.56858031868603,49.07090711805556,0.3841069878472222,0.0404665798611111,0.0284440104166666,,,0.0625,0.7359,0.2853,0.0
cRF1yRF-mF0,https://www.youtube.com/watch?v=cRF1yRF-mF0,other,1,214.75369791666665,98.81572482638887,68.9232066673845,68.76569136679603,98.762060546875,0.0068489583333333,0.8851497395833333,0.0166644965277777,,,0.0208,0.4607,0.1186,0.0
IDKC-bm8X1U,https://www.youtube.com/watch?v=IDKC-bm8X1U,russian,1,137.8553396267361,112.43539171006944,85.37681682872244,65.93709054826626,32.21089735243056,0.3452983940972222,0.0388248697916666,0.1992068142361111,,,0.3125,0.5269,0.0324,1.0
LrlEeL6XDeI,https://www.youtube.com/watch?v=LrlEeL6XDeI,russian,1,144.0740234375,152.492646484375,93.15815917921074,74.37096063206074,113.28557725694444,0.0931662326388888,0.1161187065972222,0.0597406684027777,,,0.4375,0.6717,0.0845,1.0
HU6xj8vzrj0,https://www.youtube.com/watch?v=HU6xj8vzrj0,russian,1,60.256707175925925,71.06633680555555,79.15806655503519,85.95022618165835,14.53008101851852,0.2427546296296296,0.0063541666666666,0.0773148148148148,,,0.0417,0.5903,0.4676,0.0
J1UcTPvVdhg,https://www.youtube.com/watch?v=J1UcTPvVdhg,english,1,125.4878884548611,206.9781206597222,70.12536944726943,39.06309600691123,94.24007052951389,0.1954188368055555,0.3230653211805555,0.0084385850694444,,,0.1458,0.6052,0.7506,0.0
egi6DrosqSE,https://www.youtube.com/watch?v=egi6DrosqSE,russian,1,46.86020724826389,219.63326822916667,31.911394851965035,52.94757707359717,97.08810438368056,0.06939453125,0.2751953125,4.340277777777778e-06,,,0.0417,0.7905,0.3519,0.0
-fz7z_hwqQc,https://www.youtube.com/watch?v=-fz7z_hwqQc,english,1,169.97037000868056,103.02814344618056,59.76384384504392,70.84180186083033,36.90564887152778,0.1689138454861111,0.0199055989583333,0.5490212673611111,,,0.0625,0.4386,0.3704,0.0
2N9ajrB6r-w,https://www.youtube.com/watch?v=2N9ajrB6r-w,english,1,135.32148763020834,207.79974500868056,91.53880658842152,71.48593034085191,81.51080946180555,0.2072243923611111,0.0854144965277777,0.0308561197916666,,,0.3333,0.7251,0.4213,1.0
CcXl-6eorFI,https://www.youtube.com/watch?v=CcXl-6eorFI,kyrgyz,1,77.47141276041667,103.7140625,60.07276727880631,71.33115583762478,32.540142144097224,0.3667057291666666,0.0528016493055555,0.0111566840277777,,,0.2083,0.5064,0.7488,0.0
NO0Q-dyEYeg,https://www.youtube.com/watch?v=NO0Q-dyEYeg,russian,0,,,,,,,,,,,,,,
SReMznBTnW8,https://www.youtube.com/watch?v=SReMznBTnW8,russian,1,142.1162673611111,204.36528211805555,87.99524153184629,80.1722862584371,105.44605794270834,0.0766265190972222,0.1873101128472222,0.048154296875,,,0.125,0.7328,0.6412,0.0
ao4kB_eP5q4,https://www.youtube.com/watch?v=ao4kB_eP5q4,english,1,113.9407986111111,122.25467592592592,92.47645929085591,87.84118633925415,58.8580787037037,0.2559317129629629,0.1631076388888888,0.0629629629629629,,,0.5625,0.5849,0.3791,1.0
QFi902WwI3E,https://www.youtube.com/watch?v=QFi902WwI3E,other,1,95.52200737847222,133.17708875868055,82.28395765345918,78.33591370991806,91.19232096354166,0.2447309027777778,0.1164040798611111,0.0029231770833333,,,0.0833,0.6037,0.4878,0.0
zLJmU4Jjr3o,https://www.youtube.com/watch?v=zLJmU4Jjr3o,english,1,143.95840711805556,189.68638020833333,75.04148197203965,39.66115286110715,45.98710611979167,0.2180653211805555,0.0657215711805555,0.0599750434027777,,,0.2917,0.6101,1.2216,0.0
K-53t3FP9CY,https://www.youtube.com/watch?v=K-53t3FP9CY,russian,1,123.97740559895831,125.80939561631943,84.17614050768235,71.91613087354847,83.02171332465278,0.1630045572916666,0.3721245659722222,0.0024631076388888,,,0.0,0.5261,0.2089,0.0
CzZMNTjoieg,https://www.youtube.com/watch?v=CzZMNTjoieg,other,0,,,,,,,,,,,,,,
8qzJnkvDfWg,https://www.youtube.com/watch?v=8qzJnkvDfWg,other,1,114.29344075520834,194.691767578125,84.04919749887841,63.2782374998024,60.21366644965278,0.2672298177083333,0.1070203993055555,0.0446180555555555,,,0.2083,0.6849,0.4433,0.0
kRQ-09Hblh4,https://www.youtube.com/watch?v=kRQ-09Hblh4,english,1,91.26850694444444,143.38768229166666,75.21521641766975,77.11331970075331,97.567890625,0.0980197482638888,0.3314963107638889,0.0171614583333333,,,0.4792,0.6755,0.2494,1.0
XeHx6QRkrTg,https://www.youtube.com/watch?v=XeHx6QRkrTg,russian,1,174.59657335069446,203.51321614583333,85.63958095627109,53.31423531990946,80.69719292534722,0.1975184461805555,0.1100802951388889,0.0148665364583333,,,0.2917,0.6064,0.5434,0.0
BMiTt9Li_g4,https://www.youtube.com/watch?v=BMiTt9Li_g4,russian,1,204.4208148871528,166.81032877604167,76.42319774341436,86.69037410044879,35.60157009548611,0.3089268663194444,0.0104871961805555,0.3391796875,,,0.1667,0.6168,0.1638,0.0
vlG9p8QeEdQ,https://www.youtube.com/watch?v=vlG9p8QeEdQ,english,1,189.52929361979167,106.33457465277776,69.28387436109887,95.35540032881038,73.47057508680555,0.3493305121527778,0.3122797309027778,0.0865028211805555,,,0.1042,0.5411,0.4051,0.0
WVqMGY3R0jc,https://www.youtube.com/watch?v=WVqMGY3R0jc,russian,1,85.8932421875,88.95549696180555,63.8131032346503,74.21081251965117,63.46830837673611,0.5225217013888889,0.01064453125,0.0080826822916666,,,0.2083,0.5072,0.1412,0.0
IGj3tWK2nZE,https://www.youtube.com/watch?v=IGj3tWK2nZE,russian,1,148.64399848090278,131.42099717881945,50.874744105382895,51.69331131977861,123.75912760416666,0.0505164930555555,0.6135731336805555,1.4105902777777775e-05,,,0.0208,0.3579,0.401,0.0
H75smjd4-ws,https://www.youtube.com/watch?v=H75smjd4-ws,other,1,141.400146484375,106.84900824652776,76.19819034027682,51.84976462094429,50.091647135416665,0.5869325086805556,0.0245095486111111,0.0302951388888888,,,0.1042,0.4131,0.5683,0.0
BUvraTvrp7M,https://www.youtube.com/watch?v=BUvraTvrp7M,other,1,142.04530707465278,86.28929361979166,80.12294522252557,76.1907858474175,64.50607530381944,0.6191254340277778,0.01404296875,0.0023079427083333,,,0.0625,0.4422,0.1221,0.0
iC0DpDHw1Ro,https://www.youtube.com/watch?v=iC0DpDHw1Ro,other,0,,,,,,,,,,,,,,
cgIIdoC9jcg,https://www.youtube.com/watch?v=cgIIdoC9jcg,russian,1,129.6214312065972,196.60210069444443,87.49224073056888,70.61332097335243,27.33062282986111,0.1636263020833333,0.0053168402777777,0.3763791232638889,,,0.0625,0.7484,0.5046,0.0
YHaqJXHBOOI,https://www.youtube.com/watch?v=YHaqJXHBOOI,russian,0,,,,,,,,,,,,,,
2YVHG6AuKRI,https://www.youtube.com/watch?v=2YVHG6AuKRI,russian,0,,,,,,,,,,,,,,
eHnC2z2guPI,https://www.youtube.com/watch?v=eHnC2z2guPI,kyrgyz,1,125.50109375,92.87025499131944,55.94411456951397,69.86181585735685,53.86582790798611,0.4435579427083333,0.0014192708333333,0.0218880208333333,,,0.0,0.4689,0.2639,0.0
huX1OwKKCPM,https://www.youtube.com/watch?v=huX1OwKKCPM,russian,1,155.80374782986112,199.55456922743056,74.38739595764878,90.02625783805755,89.20940646701389,0.4520496961805555,0.1480837673611111,0.0940212673611111,,,0.1667,0.7026,0.6094,0.0
VxZeZn17SdA,https://www.youtube.com/watch?v=VxZeZn17SdA,russian,1,87.3341550925926,44.55700231481482,83.94271674505632,60.85106707496617,35.96992476851852,0.4360706018518518,0.0410706018518518,0.01296875,,,0.2083,0.362,0.0596,0.0
ZKa86qMuCXY,https://www.youtube.com/watch?v=ZKa86qMuCXY,other,1,85.57871961805556,116.50637912326388,87.04565333793117,76.62394395638863,43.45322048611112,0.3675021701388888,0.0277615017361111,0.0205707465277777,,,0.125,0.5902,0.2251,0.0
dhvGcgEo2nE,https://www.youtube.com/watch?v=dhvGcgEo2nE,kyrgyz,1,88.8290234375,163.85812608506944,45.30074300156945,51.3844480832652,123.76722764756944,0.1081879340277777,0.4024479166666667,0.0003298611111111,,,0.1667,0.5563,0.3131,0.0
nZ9ZJTDQnC4,https://www.youtube.com/watch?v=nZ9ZJTDQnC4,russian,1,93.83060329861112,140.3017578125,61.74758430230895,75.1351092577728,84.66175998263888,0.1036208767361111,0.2870062934027778,0.0608506944444444,,,0.2708,0.57,0.2315,0.0
8m32yVXIEwY,https://www.youtube.com/watch?v=8m32yVXIEwY,kyrgyz,1,58.827319878472224,146.9882986111111,62.02695289604904,72.20051014474086,52.14196614583334,0.0256043836805555,0.1044802517361111,0.0452256944444444,,,0.2917,0.6307,0.0422,0.0
3RpH5hqET0o,https://www.youtube.com/watch?v=3RpH5hqET0o,russian,1,58.903193359375,129.0357443576389,65.40029912510454,73.87955054569534,53.03969401041667,0.1783029513888888,0.0611577690972222,0.0445084635416666,,,0.2917,0.6228,0.5237,0.0
9OsTrmGFASo,https://www.youtube.com/watch?v=9OsTrmGFASo,russian,1,92.32417860243056,192.75372178819444,58.10250061504732,64.7365515701537,112.63278645833331,0.3966091579861111,0.1588498263888889,3.689236111111111e-05,,,0.3125,0.6933,0.3594,1.0
Q2Q5yNpAhpE,https://www.youtube.com/watch?v=Q2Q5yNpAhpE,russian,1,176.04599934895833,156.68341579861112,77.03227925662952,59.13631933474378,89.39573350694444,0.1068500434027777,0.5868424479166666,0.0268880208333333,,,0.0833,0.574,0.0365,0.0
1y4Xdx2pBO0,https://www.youtube.com/watch?v=1y4Xdx2pBO0,russian,1,125.93753255208334,92.61994791666666,58.21566487536194,66.4921192894425,24.841329210069443,0.7074001736111111,0.0155208333333333,0.0069683159722222,,,0.125,0.4067,0.2726,0.0
EgT_us6AsDg,https://www.youtube.com/watch?v=EgT_us6AsDg,english,1,140.61342122395834,142.63327582465277,63.49206481164474,66.75926071490304,82.38439561631944,0.6007259114583333,0.002578125,0.0014594184027777,,,0.0417,0.5255,0.2604,0.0
pRpeEdMmmQ0,https://www.youtube.com/watch?v=pRpeEdMmmQ0,english,1,104.80761284722222,128.4511892361111,47.90955682066877,62.161392170197615,22.20526801215278,0.7480631510416667,0.0044227430555555,0.0256336805555555,,,0.0208,0.4826,0.1725,0.0
cikdJlDjRw4,https://www.youtube.com/watch?v=cikdJlDjRw4,kyrgyz,1,71.84938368055556,72.436640625,72.84946490501176,70.57582289771968,19.855560980902776,0.3621278211805555,0.0327235243055555,0.0315787760416666,,,0.25,0.4696,0.9797,0.0
JrinWlTEq34,https://www.youtube.com/watch?v=JrinWlTEq34,other,1,85.65526041666666,137.87181857638888,80.6273370953361,73.88560733027985,58.606800130208335,0.2060861545138889,0.02205078125,0.0197178819444444,,,0.0417,0.6329,0.4022,0.0
QUfrv1KiSuU,https://www.youtube.com/watch?v=QUfrv1KiSuU,other,0,,,,,,,,,,,,,,
xcNjjkf1L5c,https://www.youtube.com/watch?v=xcNjjkf1L5c,russian,1,167.81375651041665,177.1231000434028,87.8740803674699,63.75760716308525,59.81146701388889,0.3689377170138889,0.2114377170138889,0.0361707899305555,,,0.2708,0.5804,0.0556,0.0
-GqMVjYyiLo,https://www.youtube.com/watch?v=-GqMVjYyiLo,english,1,40.05835286458333,106.04340711805555,45.12028520089231,60.43665660266302,59.93211697048611,0.0725564236111111,0.0937163628472222,0.0045616319444444,,,0.2917,0.5219,0.5434,0.0
ISDeTwj4lc4,https://www.youtube.com/watch?v=ISDeTwj4lc4,russian,1,184.6497211371528,154.6167415364583,66.64878183788096,68.34980543252239,98.42486870659722,0.1099262152777777,0.71015625,0.0594227430555555,,,0.0625,0.5168,0.2917,0.0
KaHEIPFFf4s,https://www.youtube.com/watch?v=KaHEIPFFf4s,kyrgyz,1,50.29423611111111,110.54832175925924,68.87742055046046,88.26779744318165,65.8177662037037,0.1505381944444444,0.0431134259259259,0.0146412037037037,,,0.1875,0.6682,0.1406,0.0
IE-K3CV6KYg,https://www.youtube.com/watch?v=IE-K3CV6KYg,russian,1,167.99221462673611,203.54734266493057,78.86273117252783,63.561029037594345,64.63770182291667,0.1477658420138889,0.0174956597222222,0.2756781684027777,,,0.1458,0.664,0.7731,0.0
RehakVM9KAQ,https://www.youtube.com/watch?v=RehakVM9KAQ,russian,1,97.28912434895834,108.4637131076389,65.0502572951724,74.43748781729295,65.78899848090278,0.3042426215277777,0.0589963107638888,0.0253797743055555,,,0.3542,0.5413,1.0793,1.0
sFPkv7lXKVU,https://www.youtube.com/watch?v=sFPkv7lXKVU,kyrgyz,0,,,,,,,,,,,,,,
KYY49sahB8w,https://www.youtube.com/watch?v=KYY49sahB8w,russian,1,34.404140625,212.82724717881945,51.64478801508034,62.19012350688264,50.08791341145833,0.1563509114583333,0.0164605034722222,0.0464767795138888,,,0.3333,0.8271,0.3571,1.0
U6mnpEzK1Go,https://www.youtube.com/watch?v=U6mnpEzK1Go,russian,1,53.08111870659722,144.67942491319445,68.2534766539727,90.87595630476024,66.2359884982639,0.1445952690972222,0.0548643663194444,0.0091612413194444,,,0.1458,0.7556,0.2807,0.0
Dr57W6R1qVE,https://www.youtube.com/watch?v=Dr57W6R1qVE,english,1,155.83939453125,166.47685221354166,71.96120048438769,56.1220193408237,128.30793619791666,0.0996647135416666,0.7107269965277778,0.0,,,0.0,0.5768,0.147,0.0
2zIsp7SXtxI,https://www.youtube.com/watch?v=2zIsp7SXtxI,english,1,40.281429036458334,130.47455186631944,36.09060763975598,64.57320855754962,102.55504123263889,0.09978515625,0.0454448784722222,0.0214431423611111,,,0.125,0.5675,0.3218,0.0
dZox4hq27wc,https://www.youtube.com/watch?v=dZox4hq27wc,other,1,146.9271657986111,173.3959743923611,85.38709453206042,72.72824417759303,65.74950737847222,0.0259353298611111,0.2214203559027777,0.0650010850694444,,,0.25,0.6674,0.342,0.0
YTLbl7xtevg,https://www.youtube.com/watch?v=YTLbl7xtevg,other,1,28.89630787037037,107.30128472222222,39.96052537467483,68.47150168012216,49.78781828703704,0.1662094907407407,0.000625,0.0058506944444444,,,0.0,0.5338,0.3947,0.0
glW_vn61uao,https://www.youtube.com/watch?v=glW_vn61uao,other,1,132.64077256944444,83.90926432291667,66.24384089826933,76.0141197714195,43.18662000868056,0.7739572482638889,0.0079372829861111,0.0144466145833333,,,0.2083,0.5454,0.114,0.0
m0IYW9TWfYM,https://www.youtube.com/watch?v=m0IYW9TWfYM,other,1,79.20731228298611,215.211494140625,59.49724739893112,64.34872269148283,123.95769205729168,0.3176790364583333,0.0335460069444444,0.0031293402777777,,,0.125,0.7189,0.5544,0.0
