video_id,url,language,thumbnail_found,mean_saturation,mean_luminance,saturation_std,luminance_std,mean_hue,red_ratio,blue_ratio,yellow_ratio,text_overlay,n_text_chars
9VNCddUTEsE,https://www.youtube.com/watch?v=9VNCddUTEsE,russian,1,41.87509874131945,144.08184244791667,37.88723001315454,55.37050778657251,67.94468424479167,0.3196701388888889,0.001593967013888889,0.0020128038194444442,,
q_v9F8lt6OE,https://www.youtube.com/watch?v=q_v9F8lt6OE,english,1,65.74917245370371,130.59906828703703,79.31951769662592,100.91303306979168,54.73883680555556,0.20918402777777778,0.057199074074074076,0.06066550925925926,,
3spVzR-rC4c,https://www.youtube.com/watch?v=3spVzR-rC4c,russian,1,116.25208550347222,98.45593858506945,65.24424797204068,79.32935761767318,92.24823025173612,0.41236979166666665,0.11217122395833333,0.0010568576388888889,,
NWGWmqv-oyc,https://www.youtube.com/watch?v=NWGWmqv-oyc,other,1,0.0,84.91799045138889,0.0,53.197984075310515,0.0,0.0,0.0,0.0,,
yKc0kvUx1MM,https://www.youtube.com/watch?v=yKc0kvUx1MM,russian,1,144.3740646701389,140.12789713541667,83.9708764261475,87.63087811633984,77.1919845920139,0.23211805555555556,0.06422526041666667,0.04614691840277778,,
br5fOwg3NDM,https://www.youtube.com/watch?v=br5fOwg3NDM,russian,1,91.46120442708333,235.60032118055557,76.02889202701108,34.1297906420746,78.92507486979167,0.4707204861111111,0.01019314236111111,0.04917100694444444,,
_ibTKlciavE,https://www.youtube.com/watch?v=_ibTKlciavE,russian,1,125.45319444444445,205.08355034722223,75.25237020852158,77.45653096443411,24.976431206597223,0.25469401041666667,0.009600694444444445,0.3206640625,,
jP_L_wqXeCE,https://www.youtube.com/watch?v=jP_L_wqXeCE,english,1,124.30940646701389,69.45823025173611,76.81975972366105,72.17373227350883,97.01876519097222,0.07283854166666667,0.6447536892361111,0.0007497829861111111,,
KFrawA3pW04,https://www.youtube.com/watch?v=KFrawA3pW04,english,1,105.36379014756945,134.23001193576388,75.47227303314308,70.39558874084985,77.92422309027778,0.21851453993055556,0.3868413628472222,0.057501085069444444,,
aGL1lzU15LM,https://www.youtube.com/watch?v=aGL1lzU15LM,other,1,99.79779296875,190.60389539930554,71.7659447106761,80.59470938595422,108.12839192708333,0.4766351996527778,0.04119357638888889,0.01962348090277778,,
RXibhpUWyEM,https://www.youtube.com/watch?v=RXibhpUWyEM,russian,1,63.76320746527778,203.06479166666668,83.25242952456956,66.67199462075564,68.52256401909722,0.10486219618055556,0.12860894097222222,0.016519097222222223,,
lBQgD0T6Z3g,https://www.youtube.com/watch?v=lBQgD0T6Z3g,english,1,60.027354600694444,90.82596245659722,64.1409046667211,82.2536662564423,51.46409722222222,0.16674153645833334,0.020086805555555556,0.016664496527777777,,
BHMqYU9QR3Y,https://www.youtube.com/watch?v=BHMqYU9QR3Y,russian,1,130.9273101128472,213.04060546875,71.90990290403788,60.92818091546907,46.01303168402778,0.5472146267361111,0.2865407986111111,0.005207248263888889,,
mwiTl_EI5WM,https://www.youtube.com/watch?v=mwiTl_EI5WM,english,1,185.68962348090278,194.51875868055555,59.32818084604874,67.73688014959133,36.99375868055556,0.48211263020833334,0.08911024305555555,0.2049490017361111,,
P48D5Yo__n0,https://www.youtube.com/watch?v=P48D5Yo__n0,english,1,119.78063151041667,230.46459743923612,102.2989169415478,44.993352674068824,39.16568359375,0.231201171875,0.08205729166666667,0.07823025173611112,,
I8RlABqeMBQ,https://www.youtube.com/watch?v=I8RlABqeMBQ,russian,1,122.09527560763888,121.61565104166667,72.59798978559449,66.22892092470215,120.37940538194445,0.06799370659722222,0.3925390625,0.0009016927083333333,,
wBaiYSuqOY8,https://www.youtube.com/watch?v=wBaiYSuqOY8,russian,1,107.28421332465278,77.66846245659723,86.77582847966917,84.59115004778965,43.23263020833333,0.5749772135416666,0.01052734375,0.0074674479166666665,,
_eTVbUz0lPU,https://www.youtube.com/watch?v=_eTVbUz0lPU,russian,0,,,,,,,,,,
8tZF-0sW4oQ,https://www.youtube.com/watch?v=8tZF-0sW4oQ,english,1,83.02431712962964,84.26331597222222,81.74584107878032,68.24326490730078,49.33512152777778,0.06490740740740741,0.09491898148148148,0.12077546296296296,,
n1PUcXemZuc,https://www.youtube.com/watch?v=n1PUcXemZuc,russian,1,60.25182834201389,103.4896213107639,54.127577636803345,67.83397423626,46.274142795138886,0.25924370659722223,0.1509809027777778,0.009198133680555555,,
8am8gjXq_gc,https://www.youtube.com/watch?v=8am8gjXq_gc,kyrgyz,1,65.16144856770833,155.32040798611112,65.83660740561565,109.38682003277248,73.17530707465278,0.16030815972222223,0.21805989583333332,0.000185546875,,
wS0_3c-7la4,https://www.youtube.com/watch?v=wS0_3c-7la4,kyrgyz,1,51.63231481481481,60.45949652777778,73.11057679671964,63.88525885745125,57.062719907407406,0.06947337962962963,0.17324074074074075,0.0007118055555555556,,
bgr0kXAWDXw,https://www.youtube.com/watch?v=bgr0kXAWDXw,russian,1,118.19166449652778,134.8624099392361,92.96320313031681,86.34042940949395,19.33116427951389,0.5810698784722222,0.01731662326388889,0.005438368055555556,,
WICUpY6ucEc,https://www.youtube.com/watch?v=WICUpY6ucEc,english,1,95.29309027777778,160.96721064814815,74.47624971559848,102.8811810228416,35.46754050925926,0.5635185185185185,0.057436342592592594,0.0038425925925925928,,
gzgbNnhkQCU,https://www.youtube.com/watch?v=gzgbNnhkQCU,english,1,70.2340625,200.40630533854167,52.159916944587174,49.33411718962708,63.51777560763889,0.4429513888888889,0.008009982638888889,0.036878255208333335,,
01vuwp8S3qM,https://www.youtube.com/watch?v=01vuwp8S3qM,russian,1,114.20477213541666,134.2694552951389,87.73210225618227,103.0595876096494,90.59361436631944,0.12188802083333333,0.26766493055555557,0.026024305555555554,,
zpaKSlNGNOw,https://www.youtube.com/watch?v=zpaKSlNGNOw,russian,1,145.17869032118057,157.86081271701389,67.20206544395826,72.8646580648836,110.47431532118055,0.0013715277777777777,0.26627821180555555,0.03258572048611111,,
nibtO_6K2aw,https://www.youtube.com/watch?v=nibtO_6K2aw,other,1,34.28284143518518,170.40574074074075,45.24868815399764,104.04707931859056,19.022372685185186,0.2160763888888889,0.040844907407407406,0.0003125,,
rRnVzQaq4kQ,https://www.youtube.com/watch?v=rRnVzQaq4kQ,english,1,114.36068250868055,167.21031141493054,65.56018322165332,60.56667196789615,35.32284722222222,0.47369249131944446,0.016750217013888888,0.029061414930555557,,
1MHNwOtExUo,https://www.youtube.com/watch?v=1MHNwOtExUo,kyrgyz,1,85.77767361111111,101.20242476851851,86.31560329339493,76.76460925259654,21.925642361111112,0.3576736111111111,0.01109375,0.025711805555555557,,
inrrDpeuUpY,https://www.youtube.com/watch?v=inrrDpeuUpY,russian,1,116.37486328125,168.61458984375,53.900210012695965,64.47634917970085,47.08330078125,0.30797309027777775,0.013444010416666667,0.039156901041666664,,
7cfVPqK80ec,https://www.youtube.com/watch?v=7cfVPqK80ec,russian,1,64.37695421006944,183.27520616319444,31.153965227619405,68.23376964006485,121.96828016493056,0.16014105902777778,0.4695865885416667,0.007348090277777778,,
iJdpqmIjFps,https://www.youtube.com/watch?v=iJdpqmIjFps,russian,1,133.23683702256943,198.4434353298611,66.13879584298319,67.03175573886321,85.96217664930556,0.12972764756944444,0.36215277777777777,0.026591796875,,
qpEJ0mOwkY8,https://www.youtube.com/watch?v=qpEJ0mOwkY8,kyrgyz,1,17.270666232638888,140.75168402777777,35.53249688443796,86.13920920840562,60.64551974826389,0.004794921875,0.004967447916666667,0.00021375868055555555,,
1K_dbnwapGI,https://www.youtube.com/watch?v=1K_dbnwapGI,russian,0,,,,,,,,,,
oHLL7dGNugM,https://www.youtube.com/watch?v=oHLL7dGNugM,russian,1,1.4859375,208.22007161458333,16.64516815753514,91.07122487798283,1.3651236979166668,0.006947699652777778,0.0003298611111111111,1.953125e-05,,
7r5mz31SPnQ,https://www.youtube.com/watch?v=7r5mz31SPnQ,russian,1,160.95290364583335,214.89327256944443,76.44054550003646,55.69042276952675,62.16929904513889,0.33026584201388887,0.019832899305555554,0.11267578125,,
dP3hsYLFzcc,https://www.youtube.com/watch?v=dP3hsYLFzcc,kyrgyz,1,69.48516059027777,140.71668619791666,67.62436922919194,82.93072053086671,59.408382161458334,0.28063802083333333,0.054073350694444446,0.007078993055555555,,
L3cco3bRKCY,https://www.youtube.com/watch?v=L3cco3bRKCY,russian,1,71.61374131944444,128.6959743923611,58.713407220823264,67.56872246779497,29.03592230902778,0.41173611111111114,0.023708767361111112,0.0466796875,,
_qVsrxmuDSg,https://www.youtube.com/watch?v=_qVsrxmuDSg,russian,1,122.42043077256945,187.73891167534723,85.82700120194058,97.67360768066888,66.75393446180556,0.1040842013888889,0.14174262152777778,0.050934244791666666,,
Ir9EJU4nhHU,https://www.youtube.com/watch?v=Ir9EJU4nhHU,english,0,,,,,,,,,,
D684UCyOw3Q,https://www.youtube.com/watch?v=D684UCyOw3Q,other,1,124.57149305555555,119.77387369791667,104.67956747239782,92.39979600748785,100.46763454861112,0.005698784722222222,0.5709396701388889,0.07212456597222222,,
WeRCfb-NzJs,https://www.youtube.com/watch?v=WeRCfb-NzJs,english,1,101.66614149305556,188.87320095486112,80.66113686737202,75.20622462502271,44.99823025173611,0.21078559027777777,0.0579296875,0.13517144097222222,,
F4LKb_iwWPE,https://www.youtube.com/watch?v=F4LKb_iwWPE,russian,1,126.08265625,173.19036458333332,90.04073320833376,70.29838634922268,98.93675238715278,0.02875217013888889,0.6727777777777778,0.0007269965277777778,,
-BA8hwS1ti4,https://www.youtube.com/watch?v=-BA8hwS1ti4,kyrgyz,1,90.12166883680555,106.49128580729166,63.95261330347223,63.639231057724146,77.01523003472222,0.37659288194444446,0.21324544270833334,0.016587456597222223,,
-gDzhyIPkns,https://www.youtube.com/watch?v=-gDzhyIPkns,russian,0,,,,,,,,,,
CLBDYn-90lM,https://www.youtube.com/watch?v=CLBDYn-90lM,other,1,133.833701171875,123.33761067708333,48.94558526266667,43.660658519587784,91.02646050347222,0.15240342881944444,0.7184114583333333,0.02546332465277778,,
HdJpa_0gde0,https://www.youtube.com/watch?v=HdJpa_0gde0,other,1,37.507274305555555,217.31745985243055,74.18682191338827,67.87746380591277,32.397778862847225,0.010946180555555556,0.15428168402777778,0.004162326388888889,,
LPaLa0FBr8g,https://www.youtube.com/watch?v=LPaLa0FBr8g,other,1,112.62436957465277,109.02557725694444,67.52685437777193,61.904459484357496,48.928876953125,0.20332465277777778,0.040498046875,0.17019422743055557,,
3XGfmCzgSBU,https://www.youtube.com/watch?v=3XGfmCzgSBU,russian,1,72.49535047743055,118.63463975694444,66.28064438075249,55.15717001672499,54.96658528645833,0.31360460069444446,0.07038194444444444,0.04581597222222222,,
K6Sm74DfwYE,https://www.youtube.com/watch?v=K6Sm74DfwYE,kyrgyz,1,135.48448676215278,172.13861002604168,80.04477897308398,62.940567777864196,78.68218967013888,0.2018359375,0.06689778645833333,0.021170789930555555,,
4wuKxoVNpO0,https://www.youtube.com/watch?v=4wuKxoVNpO0,russian,1,159.08009440104166,213.87412109375,96.72363336280617,68.44451940146983,61.49973958333333,0.2942165798611111,0.07437717013888889,0.04919162326388889,,
CjhXwOjQ-zw,https://www.youtube.com/watch?v=CjhXwOjQ-zw,kyrgyz,0,,,,,,,,,,
nOeJuoFs6sM,https://www.youtube.com/watch?v=nOeJuoFs6sM,russian,1,1.5084233940972223,32.76512803819445,9.743784110191227,41.568069072445006,11.008057725694444,0.0007888454861111111,0.0006673177083333333,0.0015809461805555555,,
Hw-zH5JzCYg,https://www.youtube.com/watch?v=Hw-zH5JzCYg,russian,1,77.70529839409723,149.4341796875,46.051310181249555,66.88242301530548,100.27596462673611,0.08719184027777778,0.4940581597222222,0.00017686631944444444,,
BncUy7ScNbQ,https://www.youtube.com/watch?v=BncUy7ScNbQ,kyrgyz,1,180.4768999565972,217.80141167534723,86.4424029388922,54.56753848247772,71.68624240451389,0.3037109375,0.2106640625,0.10229275173611112,,
FTyqrWyu2JE,https://www.youtube.com/watch?v=FTyqrWyu2JE,russian,1,30.583566623263888,95.69921875,22.318621216172925,54.58403978786528,81.86787760416667,0.007037760416666667,0.12444552951388889,7.486979166666666e-05,,
zLmOWi7_aTI,https://www.youtube.com/watch?v=zLmOWi7_aTI,english,1,101.37810980902778,155.96300238715278,90.54820908198546,82.13440830793782,45.078639322916665,0.3791330295138889,0.08729058159722222,0.013130425347222223,,
cDN33kzY0Ik,https://www.youtube.com/watch?v=cDN33kzY0Ik,russian,1,57.001409505208336,109.71637369791667,47.41823272404066,41.90746351142055,46.13921875,0.36398871527777776,0.06543836805555556,0.010034722222222223,,
I_aFJk4iaiw,https://www.youtube.com/watch?v=I_aFJk4iaiw,russian,1,208.54942816840278,162.14180230034722,67.84648318358495,72.56505318659894,91.53677951388889,0.21230577256944444,0.31872938368055553,0.17620985243055556,,
ZQL4FEpDOjc,https://www.youtube.com/watch?v=ZQL4FEpDOjc,russian,1,78.99695638020833,183.75198676215277,60.701154850256195,67.32173730578864,126.43637152777778,0.34728515625,0.06448459201388888,0.007190755208333333,,
muAFXVFMUoA,https://www.youtube.com/watch?v=muAFXVFMUoA,english,1,68.52676323784722,35.92286675347222,55.115243647653514,32.02512568325458,39.237987196180555,0.11221788194444444,0.006142578125,0.1857888454861111,,
GwCEYNnthLc,https://www.youtube.com/watch?v=GwCEYNnthLc,russian,0,,,,,,,,,,
tCnHcVUD5N0,https://www.youtube.com/watch?v=tCnHcVUD5N0,english,1,68.70778935185186,47.02733796296296,56.559440889013835,51.87637486216135,83.49120949074074,0.025943287037037036,0.5525578703703704,0.0005439814814814814,,
yI-pVsB3vqo,https://www.youtube.com/watch?v=yI-pVsB3vqo,russian,1,113.30740342881944,198.10180555555556,98.58776119052895,66.35921991645567,93.58694552951388,0.113701171875,0.09009223090277778,0.0011067708333333333,,
oWLIItM7nxQ,https://www.youtube.com/watch?v=oWLIItM7nxQ,russian,1,99.84967447916667,193.72351671006945,76.68709823073428,72.738940602338,69.48484917534722,0.36675672743055554,0.06625,0.05883355034722222,,
jZO2LEmaW0g,https://www.youtube.com/watch?v=jZO2LEmaW0g,russian,1,41.994724392361114,196.73401801215277,66.55917204733166,91.635739995435,12.485712890625,0.16274848090277777,0.003352864583333333,0.034998914930555555,,
cwXi2Ba0C-o,https://www.youtube.com/watch?v=cwXi2Ba0C-o,kyrgyz,1,49.050029296875,35.849536675347224,77.51359340001594,76.40026953916933,22.79929470486111,0.06549045138888888,0.14192816840277778,0.04701280381944444,,
Ioys-S_e_es,https://www.youtube.com/watch?v=Ioys-S_e_es,other,1,110.47017144097222,108.25123372395834,71.5919291442157,86.68666067381652,46.43328559027778,0.31228190104166664,0.010627170138888888,0.07898654513888889,,
Y0Xp7W5Js8M,https://www.youtube.com/watch?v=Y0Xp7W5Js8M,kyrgyz,1,75.41252387152778,126.56028103298611,52.081349648155964,75.23662617844067,97.35254340277778,0.20134765625,0.3067133246527778,0.010935329861111112,,
VB3RL7Rq7qI,https://www.youtube.com/watch?v=VB3RL7Rq7qI,other,1,28.82596896701389,153.34343207465278,52.23524808245879,82.26450986729927,64.59200303819445,0.02186306423611111,0.04549045138888889,0.03167426215277778,,
Y5PhUKzRQJc,https://www.youtube.com/watch?v=Y5PhUKzRQJc,english,1,61.8420703125,89.15286783854167,36.64748642593112,44.568571988246475,107.76812391493056,0.05562065972222222,0.4824945746527778,0.002554253472222222,,
ssuv9HXWsbE,https://www.youtube.com/watch?v=ssuv9HXWsbE,russian,1,23.895105251736112,88.75614583333333,46.25287468449538,38.44533136670041,9.005201822916666,0.186943359375,0.0038107638888888887,0.004812282986111111,,
2Mx7TBMkODs,https://www.youtube.com/watch?v=2Mx7TBMkODs,english,1,121.90869032118056,99.19867078993056,72.76383962957175,86.93009977897275,123.92754774305556,0.6193999565972222,0.008733723958333333,0.04398220486111111,,
CNJmCUv8xoI,https://www.youtube.com/watch?v=CNJmCUv8xoI,russian,1,132.58337022569444,209.21720377604166,63.5507477145828,59.8044064737222,128.30834743923612,0.11558051215277777,0.30817599826388886,0.00018446180555555555,,
4oaYcw-zZC8,https://www.youtube.com/watch?v=4oaYcw-zZC8,russian,1,237.97720377604168,63.101268446180555,47.741017348749814,59.48432701378916,141.77196614583335,0.0,0.0,0.0,,
Kr4OQHOdyQ8,https://www.youtube.com/watch?v=Kr4OQHOdyQ8,kyrgyz,1,61.19239691840278,107.00099283854166,55.63829952320411,83.07130112125252,96.81849175347222,0.12584635416666667,0.1282638888888889,0.06674370659722222,,
lUnDKtMyyh4,https://www.youtube.com/watch?v=lUnDKtMyyh4,russian,1,103.82512803819445,152.43069552951388,55.240037725251895,47.0021420335769,73.44098090277778,0.16488932291666666,0.31326280381944444,0.04492838541666667,,
BkkbJlBYRO0,https://www.youtube.com/watch?v=BkkbJlBYRO0,russian,1,102.441630859375,195.42984809027777,73.01102050200923,83.62374106693031,61.869303385416664,0.0916037326388889,0.19189127604166667,0.007863498263888888,,
THuHXKF2F7M,https://www.youtube.com/watch?v=THuHXKF2F7M,kyrgyz,0,,,,,,,,,,
dXDZYsSVWmI,https://www.youtube.com/watch?v=dXDZYsSVWmI,russian,1,65.86780924479167,80.23751627604166,54.179452463309644,60.02997722885407,104.86294813368056,0.08414605034722222,0.340595703125,0.0034147135416666666,,
hNs1AD6GUnU,https://www.youtube.com/watch?v=hNs1AD6GUnU,other,1,43.00952907986111,223.56984917534723,33.5062880563957,38.37084890911195,20.64106662326389,0.06066080729166667,0.0,0.03595486111111111,,
eRrkVpvg0ho,https://www.youtube.com/watch?v=eRrkVpvg0ho,english,1,159.20444227430556,214.0099294704861,96.64414345753806,68.4070364731277,61.353876953125,0.29574327256944444,0.07440104166666667,0.04921115451388889,,
JpNjjLLQMP0,https://www.youtube.com/watch?v=JpNjjLLQMP0,kyrgyz,1,61.61228009259259,71.79480902777777,70.61851836619317,77.3154359057996,32.86222800925926,0.15862847222222223,0.09144097222222222,0.023894675925925927,,
tyZ_d0TAFv0,https://www.youtube.com/watch?v=tyZ_d0TAFv0,other,1,158.61757703993055,106.48369032118056,104.30718536464896,83.75209735693397,52.221533203125,0.30222981770833335,0.18134548611111112,0.1263650173611111,,
qyW526sVKuQ,https://www.youtube.com/watch?v=qyW526sVKuQ,kyrgyz,1,97.788642578125,105.33846137152777,59.6878643942653,70.40446073559139,38.46910047743056,0.20974066840277777,0.03016384548611111,0.14679036458333333,,
feCWiZ2kIMk,https://www.youtube.com/watch?v=feCWiZ2kIMk,english,1,133.02375325520833,192.35176866319443,38.28961230968877,43.531579300484836,18.027136501736113,0.28320638020833333,2.9296875e-05,0.0114453125,,
2lLcPVx-61o,https://www.youtube.com/watch?v=2lLcPVx-61o,kyrgyz,1,57.52041666666667,79.50861111111111,80.96359535602735,89.70683719099524,49.01935185185185,0.10789351851851851,0.1214699074074074,0.0015104166666666666,,
XoRmS_l2kcE,https://www.youtube.com/watch?v=XoRmS_l2kcE,russian,1,81.09574435763889,145.07064127604167,58.5390657758293,87.85441742490129,50.42798068576389,0.4741525607638889,0.09414930555555556,0.0015614149305555555,,
VVhx1DJgRHI,https://www.youtube.com/watch?v=VVhx1DJgRHI,russian,1,135.8422048611111,195.4912673611111,74.76529578616505,73.46256130977473,156.3771267361111,0.4534776475694444,0.007349175347222223,0.001052517361111111,,
R5v4ZnjKK-k,https://www.youtube.com/watch?v=R5v4ZnjKK-k,other,1,134.12133680555556,88.0827662037037,104.42731376203996,91.83682660847327,15.909652777777778,0.4913888888888889,0.012922453703703703,0.058680555555555555,,
Lvq_ccpKJ6M,https://www.youtube.com/watch?v=Lvq_ccpKJ6M,english,1,86.17769675925926,85.05119791666667,78.13777783073121,78.69731983015213,50.35478009259259,0.13266203703703705,0.20052662037037036,0.10243634259259259,,
8pkqcDfmN_w,https://www.youtube.com/watch?v=8pkqcDfmN_w,russian,1,203.18997178819444,201.5838747829861,73.0398717908456,63.4900182730791,74.39616861979167,0.26376844618055556,0.027317708333333333,0.08919813368055556,,
D8D4zjQmDr0,https://www.youtube.com/watch?v=D8D4zjQmDr0,russian,1,135.72826388888888,189.2747265625,41.947576701997285,47.37065962109231,23.282642144097224,0.8680946180555555,0.0,0.05803059895833333,,
ig41fVaR-Yo,https://www.youtube.com/watch?v=ig41fVaR-Yo,russian,1,175.44088216145835,178.36777669270833,83.2208102884357,62.10871804915002,75.888115234375,0.36131727430555555,0.11148003472222222,0.05293728298611111,,
n_qw49rmcdQ,https://www.youtube.com/watch?v=n_qw49rmcdQ,russian,1,81.10709526909723,155.011875,76.44669468072864,96.56793076264766,45.78791232638889,0.2686089409722222,0.18796006944444443,0.10015625,,
pmVybREknk0,https://www.youtube.com/watch?v=pmVybREknk0,kyrgyz,1,89.87726453993055,52.18983615451389,76.56467505430798,49.91761416344832,60.01483072916667,0.067939453125,0.21373480902777778,0.09010416666666667,,
QS5RAosKqw0,https://www.youtube.com/watch?v=QS5RAosKqw0,russian,1,107.97047743055556,179.41703233506945,74.28512127899673,77.70965595978026,95.03895073784722,0.29882595486111113,0.002105034722222222,0.12397026909722222,,
A2NRkw5EJpw,https://www.youtube.com/watch?v=A2NRkw5EJpw,russian,1,131.84248697916667,185.13674696180556,89.35446648097485,78.51010835599783,78.02995225694444,0.15553276909722222,0.08814778645833334,0.008093532986111112,,
QQIRIULB5xU,https://www.youtube.com/watch?v=QQIRIULB5xU,russian,1,116.66805121527777,150.94267035590278,78.5490053137885,68.50436323406932,55.304912109375,0.43904296875,0.059462890625,0.05101996527777778,,
jWcpgdBwbII,https://www.youtube.com/watch?v=jWcpgdBwbII,russian,1,181.03811089409723,97.02303168402777,70.89108347749789,71.79819745585252,58.24425021701389,0.3378407118055556,0.0012912326388888889,0.005042317708333333,,
uhASzwo460A,https://www.youtube.com/watch?v=uhASzwo460A,russian,1,59.19246636284722,180.43189561631945,56.47841234562858,83.37289360098141,20.744171006944445,0.3313498263888889,0.04000434027777778,0.01507595486111111,,
vCW9lnJLzmI,https://www.youtube.com/watch?v=vCW9lnJLzmI,russian,1,84.96112196180556,209.40482313368057,67.9324123730678,42.5768105628043,76.74907877604167,0.3227853732638889,0.10482964409722222,0.01212890625,,
11SLzQCwuTA,https://www.youtube.com/watch?v=11SLzQCwuTA,russian,1,131.6575347222222,118.36930555555556,81.83506941152473,81.28023171171658,25.306608796296295,0.1903298611111111,0.011851851851851851,0.4210069444444444,,
TYmGpTU0r3M,https://www.youtube.com/watch?v=TYmGpTU0r3M,russian,1,99.40931857638888,225.6939453125,86.43766649058583,46.43987612405041,91.14865125868056,0.13816297743055556,0.018095703125,0.042080078125,,
r-tbRcBYrn8,https://www.youtube.com/watch?v=r-tbRcBYrn8,russian,1,105.37501953125,96.83339409722223,78.10463487692284,88.0413403790347,48.064800347222224,0.6242003038194445,0.10966037326388889,0.002883029513888889,,
u7eZ7daoIOQ,https://www.youtube.com/watch?v=u7eZ7daoIOQ,russian,0,,,,,,,,,,
fy5DYZEj25U,https://www.youtube.com/watch?v=fy5DYZEj25U,kyrgyz,1,200.56189344618056,118.73490017361111,44.3259732046362,84.10418759205483,14.572328559027778,0.5343424479166666,0.0,0.00021484375,,
vpN7Xvi07uo,https://www.youtube.com/watch?v=vpN7Xvi07uo,russian,1,90.16871527777778,134.90478587962963,85.55739779564624,91.19267429542195,78.84924189814815,0.38179398148148147,0.025086805555555557,0.048125,,
rmSX2tJ6Fm4,https://www.youtube.com/watch?v=rmSX2tJ6Fm4,other,1,91.32376844618055,54.519345703125,38.540951251133066,48.88389421910881,66.28676323784723,0.1420703125,0.0022786458333333335,0.03700086805555555,,
_6GTRWNMsTk,https://www.youtube.com/watch?v=_6GTRWNMsTk,english,1,146.7362749565972,227.75936740451388,80.8070637007468,41.90011983178009,78.32607964409722,0.15311631944444445,0.015258246527777778,0.05946723090277778,,
hzezW5-Fr1Y,https://www.youtube.com/watch?v=hzezW5-Fr1Y,english,1,125.29653645833334,186.6027593315972,92.00622495159855,75.11022126819539,73.04345703125,0.17915256076388889,0.20221788194444446,0.03801649305555556,,
M466oDOtbTw,https://www.youtube.com/watch?v=M466oDOtbTw,other,1,123.02603732638889,118.6199685329861,72.0729503993176,99.89895636150095,52.66393988715278,0.5302517361111111,0.005967881944444444,0.12526041666666668,,
bCn76Hk_W0A,https://www.youtube.com/watch?v=bCn76Hk_W0A,russian,1,104.6820822482639,90.14202690972222,67.37842412098318,75.3315773570879,104.527841796875,0.019815538194444444,0.6659646267361111,0.02434787326388889,,
VgoiSXcZT6Q,https://www.youtube.com/watch?v=VgoiSXcZT6Q,other,0,,,,,,,,,,
dd7TkXg4EWM,https://www.youtube.com/watch?v=dd7TkXg4EWM,other,1,108.67078125,165.09375578703703,90.76786134535226,102.198242414811,51.86086805555556,0.30721064814814814,0.036903935185185185,0.02001736111111111,,
ikY0tX6zAB4,https://www.youtube.com/watch?v=ikY0tX6zAB4,russian,1,127.52301432291667,205.2689431423611,86.01092531102256,57.330208023793666,74.80092664930555,0.18074869791666667,0.10726996527777778,0.03599826388888889,,
7xLI2Jqm_rI,https://www.youtube.com/watch?v=7xLI2Jqm_rI,russian,1,146.39773871527777,231.73569661458333,90.88379979750582,50.7680747700351,52.29251736111111,0.20808159722222222,0.0025813802083333335,0.30237847222222225,,
p1TCSl80l-o,https://www.youtube.com/watch?v=p1TCSl80l-o,russian,1,115.602177734375,197.07789171006945,88.77650141191512,70.50319778522294,80.40935438368055,0.2585763888888889,0.05823567708333333,0.04331380208333333,,
-0E3ldm_v78,https://www.youtube.com/watch?v=-0E3ldm_v78,other,1,47.48129231770833,160.96422526041667,48.154968589430226,58.424184687958885,46.605708550347224,0.16325629340277778,0.023258463541666666,0.04767469618055555,,
5MUpkNtHHpw,https://www.youtube.com/watch?v=5MUpkNtHHpw,other,1,102.81327546296296,108.34004050925925,58.21925149860979,64.2985460494437,48.76394097222222,0.14495949074074074,0.25609375,0.0627199074074074,,
BF0nmalV9b4,https://www.youtube.com/watch?v=BF0nmalV9b4,russian,1,89.59299913194444,194.788486328125,67.53371304147582,65.55031686623249,101.26193250868056,0.3095247395833333,0.18986328125,0.0025651041666666665,,
lfffSbh5FOs,https://www.youtube.com/watch?v=lfffSbh5FOs,other,1,152.18312174479166,103.7249435763889,84.39488834827146,91.60569840015683,101.91662760416666,0.7110557725694444,0.0032454427083333333,0.04585286458333333,,
tcUn7xZXSrc,https://www.youtube.com/watch?v=tcUn7xZXSrc,russian,1,96.35772243923611,137.6924685329861,75.14455653819108,75.9071356196627,63.83555447048611,0.20913953993055556,0.26254448784722223,0.02728515625,,
gMS4Ao1xXrM,https://www.youtube.com/watch?v=gMS4Ao1xXrM,russian,1,160.6863433159722,163.13507269965277,91.61007513612446,84.05873102316727,97.03354817708333,0.193291015625,0.21255750868055556,0.001833767361111111,,
ryuaAfwl4kI,https://www.youtube.com/watch?v=ryuaAfwl4kI,english,1,24.399733072916668,106.52526801215278,48.30586176830664,94.87664307874802,21.875158420138888,0.09006944444444444,0.017153862847222222,0.0030588107638888887,,
Mq-mMyr-SEI,https://www.youtube.com/watch?v=Mq-mMyr-SEI,russian,1,77.34979709201389,132.7222092013889,60.98235717102974,81.21796517393445,70.11622721354166,0.40810221354166665,0.1607345920138889,0.011768663194444445,,
ehPbCP4g8Mc,https://www.youtube.com/watch?v=ehPbCP4g8Mc,russian,1,41.93508680555556,138.03994791666668,57.9902908774021,93.20292685480882,56.151944444444446,0.09260416666666667,0.06492476851851851,0.0018229166666666667,,
PSsMOJCT6PE,https://www.youtube.com/watch?v=PSsMOJCT6PE,russian,1,132.80542317708333,113.48897569444445,61.09092109547875,89.19300342404382,45.91113389756944,0.1319965277777778,0.01408420138888889,0.33480577256944444,,
